id,title,vote_average,vote_count,release_date,revenue,runtime,adult,budget,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_countries,spoken_languages,keywords,cast_3,director
704,A Hard Day's Night,7.403,599,1964,2360561,88,False,560000,en,A Hard Day's Night,"Capturing John Lennon, Paul McCartney, George Harrison and Ringo Starr in their electrifying element, 'A Hard Day's Night' is a wildly irreverent journey through this pastiche of a day in the life of The Beatles during 1964. The band have to use all their guile and wit to avoid the pursuing fans and press to reach their scheduled television performance, in spite of Paul's troublemaking grandfather and Ringo's arrest.",15.222,/6Ulsccp2VkaVU5qbya3bxm9JG4x.jpg,"The Beatles, starring in their first full-length, hilarious, action-packed film!","['Music', 'Comedy']",['United Kingdom'],"['German', 'English', 'French']","['adolescence', 'great britain', 'culture clash', 'pop culture', 'press conference', 'musical', 'mockumentary', 'behind the scenes', 'fame', 'police chase', 'older man younger woman relationship', 'shaving', 'swinging 60s', 'railway station', 'psychotronic', 'generation gap', 'television director']","['John Lennon', 'Paul McCartney', 'George Harrison']",['Richard Lester']
11658,Tae Guk Gi: The Brotherhood of War,7.968,599,2004,0,148,False,1500000,ko,태극기 휘날리며,"When two brothers are forced to fight in the Korean War, the elder decides to take the riskiest missions if it will help shield the younger from battle.",14.249,/vyG8qpimh3XSlxc6OmPq8LJRJl.jpg,"One country, one family… divided by war.","['Action', 'Adventure', 'Drama', 'History', 'War']","['South Korea', 'United States of America']",['Korean'],"['brotherhood', 'korean war', 'archaeologist', 'air raid', 'pyre', 'brother brother relationship', 'korean army', 'south korea', 'inter-korean relations', '한국전쟁']","['Jang Dong-gun', 'Won Bin', 'Lee Eun-ju']",['Kang Je-gyu']
11592,Serial Mom,6.744,598,1994,7820688,94,False,13000000,en,Serial Mom,"She's the perfect all-American parent: a great cook and homemaker, a devoted recycler, and a woman who'll literally kill to keep her family happy.",20.89,/lWLLBMvMDafBXH5CRkahOtCORc8.jpg,"Every mom wants to be wanted, but not for murder!","['Comedy', 'Crime']",['United States of America'],['English'],"['court', 'harassment', 'baltimore', 'usa', 'dark comedy', 'housewife', 'satire', 'protection', 'motherly love', 'hit-and-run', 'evil mother', 'suburbia', 'murder', 'serial killer', 'infamy', 'perfectionist', 'perfection', 'obscene telephone call', 'protective mother']","['Kathleen Turner', 'Sam Waterston', 'Ricki Lake']",['John Waters']
8841,The Class,6.968,596,2008,28814580,128,False,0,fr,Entre les murs,Teacher and novelist François Bégaudeau plays a version of himself as he negotiates a year with his racially mixed students from a tough Parisian neighborhood.,9.82,/8EM2HAg6AOaspyRaUJw8JHi0ugA.jpg,The dynamics of a multicultural class and its teacher will enlighten.,['Drama'],['France'],"['Bambara', 'French']","['immigrant', 'class society', 'paris', 'france', 'literature', 'boredom', 'socially deprived family', 'illegal immigration', 'violence in schools', 'education', 'multiculturalism', 'republicanism', 'teacher', 'school', 'high school teacher', 'school life', 'teachers and students', 'french teacher', 'teenager']","['François Bégaudeau', 'Franck Keïta', 'Esmeralda Ouertani']",['Laurent Cantet']
13688,CJ7,7.247,594,2008,47301471,86,False,0,cn,長江七號,"Ti, a really poor construction worker that struggles to keep his son, Dicky, in private school, mistakes an orb he finds in a junkjard for a toy which proves to be much, much more once the young boy starts to play with it.",25.262,/sRzSfpSb3wYYshbaiMRIuFCJJGU.jpg,It's out of this world.,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Science Fiction']",['Hong Kong'],['Cantonese'],"['little boy', 'ufo', 'extraterrestrial']","['Stephen Chow', 'Xu Jiao', 'Kitty Zhang Yuqi']",['Stephen Chow']
13187,A Charlie Brown Christmas,7.684,594,1965,0,25,False,96000,en,A Charlie Brown Christmas,"When Charlie Brown complains about the overwhelming materialism that he sees amongst everyone during the Christmas season, Lucy suggests that he become director of the school Christmas pageant. Charlie Brown accepts, but is a frustrating struggle. When an attempt to restore the proper spirit with a forlorn little fir Christmas tree fails, he needs Linus' help to learn the meaning of Christmas.",13.47,/vtaufTzJBMJAeziQA1eP4BLU24C.jpg,"That's what Christmas is all about, Charlie Brown!","['Animation', 'Family', 'Comedy', 'TV Movie']",['United States of America'],['English'],"['holiday', 'tree', 'cartoon', 'christmas']","['Ann Altieri', 'Chris Doran', 'Sally Dryer']",['Bill Melendez']
10622,Mr. Nice Guy,6.512,591,1997,18814720,101,False,12716953,cn,一個好人,A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry and is now being chased by gangs who are trying to get the video tape.,17.703,/wAAt2gvbkbeefzjd06GPfkdfUho.jpg,Fight first. Apologize later.,"['Crime', 'Action', 'Comedy']",['Hong Kong'],"['Mandarin', 'Cantonese', 'English']","['drug dealer', 'journalist', 'martial arts']","['Jackie Chan', 'Richard Norton', 'Miki Lee']",['Sammo Hung']
2056,The Station Agent,7.382,589,2003,8679814,88,False,500000,en,The Station Agent,"When his only friend dies, a man born with dwarfism moves to rural New Jersey to live a life of solitude, only to meet a chatty hot dog vendor and a woman dealing with her own personal loss.",10.466,/kjJg6eJa9I9flfHaJG67ecEv8YX.jpg,Loneliness is much better when you have got someone to share it with.,"['Drama', 'Comedy']",['United States of America'],['English'],"['friendship', 'new jersey', 'small person']","['Peter Dinklage', 'Patricia Clarkson', 'Bobby Cannavale']",['Tom McCarthy']
244772,The Skeleton Twins,6.644,587,2014,5284309,90,False,1000000,en,The Skeleton Twins,"Estranged twins Maggie and Milo coincidentally cheat death on the same day, prompting them to reunite and confront the reasons their lives went so wrong. As the twins' reunion reinvigorates them, they realize the key to fixing their lives may just lie in repairing their relationship.",10.167,/lDygTdg1KlrVJVzqsFL515uGzSe.jpg,Family is a cruel joke.,['Drama'],['United States of America'],['English'],"['adultery', 'infidelity', 'new york city', 'sibling relationship', 'parent child relationship', 'confession', 'bisexuality', 'cowardice', 'rejection', 'death of father', 'reunion', 'in the closet', 'teacher student relationship', 'lgbt', 'estrangement', 'fraternal twins', 'new ager', 'twin synchronization', 'brother sister relationship']","['Kristen Wiig', 'Bill Hader', 'Luke Wilson']",['Craig Johnson']
7863,Shine,7.351,585,1996,35892330,105,False,5500000,en,Shine,"Pianist David Helfgott, driven by his father and teachers, has a breakdown. Years later he returns to the piano, to popular if not critical acclaim.",8.917,/z6WM18EoqfkSnaOYPCttNEMp0aC.jpg,A true story of the mystery of music and the miracle of love,['Drama'],['Australia'],"['English', 'Yiddish']","['australia', 'letter', 'child prodigy', 'biography', 'jumping', 'pianist', 'concert hall', 'breakdown', 'piano']","['Geoffrey Rush', 'Noah Taylor', 'Armin Mueller-Stahl']",['Scott Hicks']
9900,Grandma's Boy,6.529,585,2006,6538177,94,False,5000000,en,Grandma's Boy,"Even though he's 35, Alex acts more like he's 13, spending his days as the world's oldest video game tester and his evenings developing the next big Xbox game. But when he gets kicked out of his apartment, he's forced to move in with his grandmother.",20.665,/fSRdHBtisU0zhks4OjKezI3jnt7.jpg,A movie that proves you're never too old to come of age.,['Comedy'],['United States of America'],"['English', 'Portuguese']","['video game', 'grandparent grandchild relationship', 'roommate', 'cannabis', 'rivalry', 'pot smoking', 'bong', 'marijuana', 'man child', 'male masturbation', 'stoner', 'older woman younger man relationship', 'grandmother', 'game tester', 'game design', 'weed', 'stoner movie']","['Linda Cardellini', 'Allen Covert', 'Peter Dante']",['Nicholaus Goossen']
68924,The Ice Storm,6.849,584,1997,8038061,112,False,18000000,en,The Ice Storm,"In the weekend after thanksgiving 1973 the Hood family is skidding out of control. Then an ice storm hits, the worst in a century.",16.734,/3a6uLta7K8Dzojps4RoJAPHD0km.jpg,"It was 1973, and the climate was changing.",['Drama'],"['France', 'United States of America']",['English'],"['infidelity', 'based on novel or book', '1970s', 'thanksgiving', 'dysfunctional family', 'connecticut', 'family relationships', 'neighbor', 'swinger', 'polyamory', 'sexual awakening', 'party']","['Kevin Kline', 'Joan Allen', 'Sigourney Weaver']",['Ang Lee']
14181,Boiler Room,6.758,584,2000,28780255,118,False,7000000,en,Boiler Room,A college dropout gets a job as a broker for a suburban investment firm and is on the fast track to success—but the job might not be as legitimate as it sounds.,17.614,/uYbkko9u3RUbrFO7oDCScxdOlvQ.jpg,Welcome to the new American dream.,"['Crime', 'Drama', 'Thriller']",['United States of America'],"['English', 'Russian']","['finances', 'long island', 'new york', 'stockbroker', 'investment firm', 'investment banker']","['Giovanni Ribisi', 'Vin Diesel', 'Nia Long']",['Ben Younger']
8416,The Conformist,7.698,582,1971,0,108,False,750000,it,Il conformista,"A weak-willed Italian man becomes a fascist flunky who goes abroad to arrange the assassination of his old teacher, now a political dissident.",14.733,/6bzQJ1LeS8BfPPvYrcnhm38zXjU.jpg,A dazzling movie.,['Drama'],"['Germany', 'France', 'Italy']","['Latin', 'Italian', 'Mandarin', 'French']","['paris', 'france', 'hitman', 'italy', 'fascism', 'childhood trauma', 'benito mussolini', 'political assassination', 'conformity', 'anti-fascism']","['Jean-Louis Trintignant', 'Stefania Sandrelli', 'Gastone Moschin']",['Bernardo Bertolucci']
10991,Pokémon 3: The Movie,6.518,577,2000,68411275,74,False,16000000,ja,劇場版ポケットモンスター 結晶塔の帝王 ENTEI,"When Molly Hale's sadness of her father's disappearance gets to her, she unknowingly uses the Unown to create her own dream world along with Entei, who she believes to be her father. When Entei kidnaps Ash's mother, Ash along with Misty & Brock invade the mansion looking for his mom and trying to stop the mysteries of Molly's Dream World and Entei!",23.41,/g2C95ubS56O1ITXy1MgC69kAwF0.jpg,This spring the Unown spells adventure.,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Family']",['Japan'],['Japanese'],"['mountain village', 'young boy', 'fighting', 'family', 'based on video game', 'missing parent', 'anime', 'father daughter relationship', 'teen adventure', 'valley']","['Veronica Taylor', 'Rachael Lillis', 'Eric Stuart']","['Michael Haigney', 'Kunihiko Yuyama']"
10876,Quills,7.109,575,2000,7060876,124,False,13500000,en,Quills,"A nobleman with a literary flair, the Marquis de Sade lives in a madhouse where a beautiful laundry maid smuggles his erotic stories to a printer, defying orders from the asylum's resident priest. The titillating passages whip all of France into a sexual frenzy, until a fiercely conservative doctor tries to put an end to the fun.",16.043,/AvGdw3BpvJV2wHmK2qY0N7XHqET.jpg,There are no bad words… only bad deeds.,['Drama'],"['Germany', 'United Kingdom', 'United States of America']",['English'],"['paris', 'france', 'smuggling (contraband)', 'asylum', 'french revolution', 'based on play or musical', 'maid', '19th century']","['Geoffrey Rush', 'Kate Winslet', 'Joaquin Phoenix']",['Philip Kaufman']
21641,The Damned United,7.234,575,2009,0,97,False,10000000,en,The Damned United,"Taking over Leeds United, Brian Clough's abrasive approach and his clear dislike of the players' dirty style of play make it certain there is going to be friction. Glimpses of his earlier career help explain both his hostility to previous manager Don Revie and how much he is missing right-hand man Peter Taylor.",12.693,/ftlbCma6QoRiZgiflVmLuPKHrkq.jpg,They love me for what I'm not... ...they hate me for what I am.,"['Drama', 'History']","['United Kingdom', 'United States of America']","['Hungarian', 'English']","['northern england', 'based on novel or book', 'sports', '1970s', 'biography', 'yorkshire', 'brighton', 'england', 'football (soccer)', 'cup', 'derby county', 'management', 'football (soccer) team', 'sports controversy']","['Michael Sheen', 'Timothy Spall', 'Colm Meaney']",['Tom Hooper']
9701,North Country,7.223,574,2005,25224242,126,False,35000000,en,North Country,"A fictionalized account of the first major successful sexual harassment case in the United States -- Jenson vs. Eveleth Mines, where a woman who endured a range of abuse while working as a miner filed and won the landmark 1984 lawsuit.",17.023,/upxUN4zmX79o49mBW9htKZDeNq7.jpg,All she wanted was to make a living... Instead she made history.,['Drama'],['United States of America'],['English'],"['rape', 'court', 'minnesota', 'harassment', 'witness', 'based on true story', 'lawsuit', 'miner', 'insult', 'love', 'sexual harassment', 'battle', 'single mother', 'woman director', 'landmark', '1980s']","['Charlize Theron', 'Elle Peterson', 'Thomas Curtis']",['Niki Caro']
3766,The Lady from Shanghai,7.4,572,1947,1564609,87,False,2300000,en,The Lady from Shanghai,A romantic drifter gets caught between a corrupt tycoon and his voluptuous wife.,10.06,/vDN6ue4RF85raOeU2aannFGfxlA.jpg,I told you... you know nothing about wickedness,"['Mystery', 'Crime', 'Drama', 'Thriller']",['United States of America'],"['Cantonese', 'English']","['new york city', 'shanghai', 'china', 'court', 'aquarium', 'san francisco', 'california', 'yacht', 'insurance fraud', 'romantic rivalry', 'blonde', 'film noir']","['Rita Hayworth', 'Orson Welles', 'Everett Sloane']",['Orson Welles']
887,The Best Years of Our Lives,7.813,571,1946,23650000,171,False,2100000,en,The Best Years of Our Lives,"It's the hope that sustains the spirit of every GI: the dream of the day when he will finally return home. For three WWII veterans, the day has arrived. But for each man, the dream is about to become a nightmare.",15.903,/gd5EoAU4MM57sW3vlWxJ0NMM8cV.jpg,Three wonderful loves in the best picture of the year!,"['Drama', 'Romance', 'War']",['United States of America'],['English'],"['post-traumatic stress disorder (ptsd)', 'war veteran', 'world war ii', 'bodily disabled person', 'rehabilitation', 'black and white']","['Fredric March', 'Myrna Loy', 'Dana Andrews']",['William Wyler']
8669,Charlie Bartlett,6.673,570,2007,5254986,97,False,12000000,en,Charlie Bartlett,"Awkward teenager Charlie Bartlett has trouble fitting in at a new high school. Charlie needs some friends fast, and decides that the best way to find them is to appoint himself the resident psychiatrist. He becomes one of the most popular guys in school by doling out advice and, occasionally, medication, to the student body.",10.986,/l0jr9jSIW2TYFuunPtDQ1exyjtI.jpg,Popularity is a state of mind.,"['Comedy', 'Drama']",['United States of America'],['English'],"['depression', 'high school', 'new love', 'school performance', 'suicide attempt', 'cleverness', 'drug addiction', 'private school', 'medicine', 'girlfriend', 'toilet', 'advice', 'teenage crush', 'psychiatrist', 'school bus']","['Anton Yelchin', 'Robert Downey Jr.', 'Hope Davis']",['Jon Poll']
1947,An Unfinished Life,6.771,568,2005,18618284,108,False,30000000,en,An Unfinished Life,"Stoic and heartbroken, Einar Gilkyson quietly lives in the rugged Wyoming ranchlands alongside his only trusted friend, Mitch Bradley. One day, the woman he blames for the death of his only son arrives at his door broke, desperate and with a granddaughter he's never known. But even as buried anger and accusations resurface, the way is opened for unexpected connection, adventure and forgiveness.",14.268,/7ugLG1yF1l8HWYhmdmHHSC3kJ8b.jpg,Every secret takes on a life of its own.,['Drama'],"['United States of America', 'Germany']",['English'],"['sheriff', 'wyoming', 'usa', 'grandparent grandchild relationship', 'loss of loved one', 'violence against women']","['Robert Redford', 'Jennifer Lopez', 'Morgan Freeman']",['Lasse Hallström']
